Symbol,D_value,Mean_ADF_p_value,Mean_KPSS_p_value,STD_ADF_p_value,STD_KPSS_p_value,Pass_Ratio,Valid_Windows
AAPL,0.01,0.5184854133449861,0.04724844490640235,0.3397340089381476,0.038586908564387776,0.08685162846803378,2487
AAPL,0.02,0.4770690389707387,0.051245330433254306,0.3497528858996414,0.03838371643919764,0.11298753518295135,2487
AAPL,0.03,0.4064378589957364,0.056036448022210854,0.35589802717786945,0.038410184006977786,0.15963007639726579,2487
AAPL,0.04,0.33258543488445874,0.05958267500261533,0.34849324825974964,0.0379669595730532,0.2312022517088862,2487
AAPL,0.05,0.2664186865545908,0.062166897811680784,0.3285861186452817,0.037377633490403524,0.28186570164857255,2487
AAPL,0.060000000000000005,0.21553349634492724,0.06419464835966184,0.3094742066871635,0.03691119428570957,0.31805388017692,2487
AAPL,0.06999999999999999,0.18023525337832078,0.06555070810554181,0.2932244289579476,0.03692012585065431,0.3470044229995979,2487
AAPL,0.08,0.16257548135608835,0.06555737611244092,0.2861809603646273,0.03693412117658497,0.378367511057499,2487
AAPL,0.09,0.1505282347347424,0.06474896305798118,0.2792979930835419,0.03669032443171948,0.3852030558906313,2487
AAPL,0.09999999999999999,0.14368183867307915,0.06367029328420305,0.2740551244433102,0.036277612835491295,0.3848009650180941,2487
AAPL,0.11,0.1375131089178095,0.06256774124035658,0.26803453495253554,0.03572741934927263,0.3839967832730197,2487
AAPL,0.12,0.13076255050948,0.061518661360287476,0.2618647946415527,0.03514240451015247,0.378367511057499,2487
AAPL,0.13,0.1268392420785716,0.06054183929882698,0.2590672726105697,0.034530611586943975,0.3715319662243667,2487
AAPL,0.14,0.12302898382059926,0.05964007418124383,0.25601905377805667,0.0339175621543804,0.3663047848813832,2487
AAPL,0.15000000000000002,0.12033745367111892,0.05879417605283245,0.25402114204737997,0.033289169065961376,0.3610776035383997,2487
AAPL,0.16,0.11730078038233537,0.057950198567079766,0.2504235813452383,0.03260742199674976,0.3538399678327302,2487
AAPL,0.17,0.11272415966980126,0.05713028236084734,0.2463013469156917,0.03189970596359162,0.3506232408524326,2487
AAPL,0.18000000000000002,0.10986548102677487,0.056349154983613245,0.24378312862083498,0.03118447632085729,0.3445918777643747,2487
AAPL,0.19,0.10733325650397223,0.05564351968916293,0.24052428533777676,0.030484160802714728,0.33815842380377964,2487
AAPL,0.2,0.10612496143025144,0.054998041957332745,0.23937890985156698,0.029791462359749134,0.33092078809811015,2487
AAPL,0.21000000000000002,0.10473577662471685,0.0543907151166103,0.23765076284951883,0.0291068964422917,0.32368315239244067,2487
AAPL,0.22,0.10224346966517744,0.05382225638758061,0.23602149979137663,0.028400629274447142,0.3220747889022919,2487
AAPL,0.23,0.09985617039120781,0.053283055851579726,0.23383342282875283,0.027690040718458386,0.31805388017692,2487
AAPL,0.24000000000000002,0.09903893699860154,0.05273863264693002,0.2329877085564173,0.026929949000445128,0.31926015279453157,2487
AAPL,0.25,0.09719946070797256,0.05221900761719785,0.2308395388268533,0.02614975190427368,0.3156413349416968,2487
AAPL,0.26,0.09542358228442008,0.0517388966908764,0.22895186527662453,0.025361606829014293,0.31523924406915965,2487
AAPL,0.27,0.09517302679998874,0.05128629463695339,0.22903308805938669,0.024571528993087743,0.3108162444712505,2487
AAPL,0.28,0.0949884829242269,0.05086118755162436,0.22890016889475112,0.023766790551597243,0.3088057901085645,2487
AAPL,0.29000000000000004,0.09323488256091228,0.05046775180063234,0.22615099481831694,0.022952914798613507,0.30518697225572977,2487
AAPL,0.3,0.09259312926678516,0.05011946963265568,0.22477401580085976,0.0221783354759909,0.30156815440289503,2487
AAPL,0.31,0.09140982639829033,0.04981470861638926,0.2233886409270987,0.021441548615327138,0.30197024527543226,2487
AAPL,0.32,0.09070937396324237,0.04956010369547129,0.22266890379241058,0.020739019627329682,0.30317651789304384,2487
AAPL,0.33,0.08962110169760125,0.0493553457234365,0.22097953010344235,0.020084460431649458,0.30197024527543226,2487
AAPL,0.34,0.08929863718649339,0.04919278358878446,0.22093775239018965,0.019461631515380533,0.2987535182951347,2487
AAPL,0.35000000000000003,0.08862726627155938,0.04906923177482814,0.22023532365383153,0.018889920457360123,0.2991556091676719,2487
AAPL,0.36000000000000004,0.08736661499495495,0.048971376042065445,0.2191577870732152,0.018336717206411453,0.29794933655006034,2487
AAPL,0.37,0.08647167367066273,0.04890922609379104,0.21863744104462557,0.01780084554012635,0.2975472456775231,2487
AAPL,0.38,0.0849729316758337,0.048907765493294494,0.21646036985053443,0.01732467564837113,0.30116606353035785,2487
AAPL,0.39,0.08420381238401772,0.04885924166652476,0.2143005682476492,0.016844140778022463,0.3007639726578207,2487
AAPL,0.4,0.08371763883461707,0.04880154014493862,0.2144441002765997,0.016353758452767157,0.29794933655006034,2487
AAPL,0.41000000000000003,0.08257225873815027,0.0487792507320466,0.2129034647074621,0.015880838401550943,0.2987535182951347,2487
AAPL,0.42000000000000004,0.08207549151052031,0.048828029837127876,0.21161897325979398,0.015440677100006552,0.29794933655006034,2487
AAPL,0.43,0.07976549931368529,0.04880075656518831,0.20779806676155257,0.01506744574966285,0.30237233614796943,2487
AAPL,0.44,0.07960011040906308,0.048790391900299275,0.20794792096280756,0.014614181671223896,0.30036188178528345,2487
AAPL,0.45,0.07936327158811449,0.048574998857850236,0.2070713091709867,0.014254299676951203,0.29593888218737435,2487
AAPL,0.46,0.07754327780072905,0.04848774081903714,0.20376858161819372,0.013903590467052735,0.2903096099718536,2487
AAPL,0.47000000000000003,0.07758320148274662,0.04805012684262244,0.20358404476538902,0.013438479750119322,0.2758343385605147,2487
AAPL,0.48000000000000004,0.07696292175165687,0.04753956611046918,0.20262814256125436,0.013117782414886129,0.25733815842380375,2487
AAPL,0.49,0.07718572376065791,0.04669048662324752,0.20326526012171073,0.012699422832444848,0.23843988741455568,2487
AAPL,0.5,0.07576932774719532,0.04572606212888319,0.20082097235848712,0.012286656970332144,0.2127060715721753,2487
AAPL,0.51,0.07529403186308399,0.0448199009155166,0.2000301175365871,0.011971053127935798,0.1946119823080016,2487
AAPL,0.52,0.07420601780726277,0.0438168947436186,0.1980398000296885,0.011595732606614062,0.1708886208283072,2487
AAPL,0.53,0.07367031685761677,0.042774094116987085,0.19750030390280524,0.011392663510559066,0.1519903498190591,2487
AAPL,0.54,0.07362751909816945,0.04189326419332561,0.19740135369581677,0.011081021169829513,0.13872135102533173,2487
AAPL,0.55,0.07285902577393838,0.04132389582978604,0.19601962071105677,0.01088452570393144,0.12665862484921592,2487
AAPL,0.56,0.07330690186652561,0.041101017748821675,0.19636929171874914,0.010731640987156938,0.1222356252513068,2487
AAPL,0.5700000000000001,0.07402703526343384,0.04102056473098678,0.19776150907404394,0.01075124878664551,0.12102935263369521,2487
AAPL,0.5800000000000001,0.07364244895490908,0.04132106289265669,0.19787683794424493,0.010734904776618861,0.12907117008443908,2487
AAPL,0.59,0.0733681984177122,0.041676308086341034,0.1977287688728234,0.010772438231399067,0.13510253317249699,2487
AAPL,0.6,0.07256005394756596,0.04220984341140684,0.19697307789149182,0.010717544652547078,0.1399276236429433,2487
AAPL,0.61,0.07268068869508028,0.04285529493555024,0.19715369507765604,0.010697441576962926,0.14796944109368718,2487
AAPL,0.62,0.07277453418559433,0.043621355384718376,0.1977115737743752,0.010707235535498167,0.16485725774024929,2487
AAPL,0.63,0.07331203162094727,0.04443336620703858,0.19911740004424486,0.0106927417741694,0.18174507438681142,2487
AAPL,0.64,0.07303675971150818,0.04530785133028944,0.19914360576741216,0.010724626530224617,0.20386007237635706,2487
AAPL,0.65,0.07326464618591177,0.04620411295268963,0.19925418928212862,0.010787735315881935,0.2259750703659027,2487
AAPL,0.66,0.07276120504219781,0.047174064058562636,0.197981145667278,0.010843281229836476,0.25492561318858065,2487
AAPL,0.67,0.07176440953240809,0.0481856644400619,0.19527745290573884,0.010908886763533677,0.2814636107760354,2487
AAPL,0.68,0.07132525116755248,0.049235760935338414,0.19472357371215365,0.010968124034151261,0.3108162444712505,2487
AAPL,0.6900000000000001,0.0717576336812515,0.05034556827489034,0.19581885436743263,0.011064831850528591,0.3466023321270607,2487
AAPL,0.7000000000000001,0.07261470684886642,0.0515101876844958,0.19710604864478531,0.011181138901868098,0.37555287494973866,2487
AAPL,0.7100000000000001,0.07259902676003313,0.05272847991403636,0.19744988684161588,0.0112893772739314,0.4149577804583836,2487
AAPL,0.72,0.07243740746242953,0.053974531949579296,0.19689727098758472,0.011380054371601032,0.4591877764374749,2487
AAPL,0.73,0.07238866411774915,0.055279776195930476,0.19723222756899816,0.011467680347441526,0.505026135906715,2487
AAPL,0.74,0.07276011010169418,0.056651772672646476,0.19727158382215843,0.011582272664190053,0.5464414957780458,2487
AAPL,0.75,0.07247296507117248,0.058077099686445845,0.196554561534285,0.011663786000725073,0.5858464012866907,2487
AAPL,0.76,0.07277215400243701,0.05944738560845488,0.19684805892581622,0.011742881343654678,0.617611580217129,2487
AAPL,0.77,0.07276666449121855,0.06085668962022584,0.19631161098468786,0.011830060537561702,0.6421391234418978,2487
AAPL,0.78,0.07251605268185225,0.062164976504371305,0.19495554800512363,0.011845696170206964,0.6674708484117411,2487
AAPL,0.79,0.07310447857445256,0.06321351660239545,0.19531371893905597,0.01184040328524594,0.6936067551266586,2487
AAPL,0.8,0.07308372080830156,0.06376436855219873,0.19473364057215028,0.011872017923596689,0.7032569360675512,2487
AAPL,0.81,0.07301753231658306,0.06375530825570283,0.19483420776459182,0.011872534752266087,0.706875753920386,2487
AAPL,0.8200000000000001,0.07275811104262886,0.0635252205595656,0.1947104815905481,0.011960555884311478,0.7000402090872537,2487
AAPL,0.8300000000000001,0.07316471006744532,0.06335206432758485,0.1946213706970459,0.011967304858304136,0.6988339364696421,2487
AAPL,0.8400000000000001,0.07362492281536803,0.06386556376570855,0.1948691140713373,0.012021746255849772,0.7036590269400884,2487
AAPL,0.85,0.07325257911966679,0.06521395763492259,0.19476778578478363,0.012166251407112505,0.7237635705669482,2487
AAPL,0.86,0.07282319135455277,0.06739549987851944,0.19422292273563585,0.012219890008700426,0.7490952955367913,2487
AAPL,0.87,0.07217896576902498,0.06989604552914538,0.19253854944031296,0.012233568348952135,0.7687977482911138,2487
AAPL,0.88,0.07125381121018523,0.07253873455082144,0.18982173894654822,0.012162060190922579,0.7880981101728991,2487
AAPL,0.89,0.07158687751125567,0.07526021093227028,0.19039032968164896,0.011973694980840825,0.7973462002412546,2487
AAPL,0.9,0.07067506376973742,0.07802717957084591,0.18835779894490673,0.011674755229211756,0.8057901085645356,2487
AAPL,0.91,0.07220708827380856,0.0806623902224811,0.19053925595453183,0.011352768283869183,0.8106151990349819,2487
AAPL,0.92,0.07259713602399462,0.08314691559877636,0.19158875472331185,0.010967887048958052,0.8166465621230398,2487
AAPL,0.93,0.0724910993823907,0.08539714348767645,0.19053193750050212,0.010518912531232367,0.8198632891033374,2487
AAPL,0.9400000000000001,0.07231348591745108,0.08728720420410783,0.19015043721221006,0.009993028329711872,0.8234821069561721,2487
AAPL,0.9500000000000001,0.07245933156326123,0.08918179938205051,0.19000139333732313,0.009501440154577058,0.8206674708484117,2487
AAPL,0.9600000000000001,0.06992597122041515,0.09136555793215341,0.1860218016618606,0.008824470883635019,0.8262967430639324,2487
AAPL,0.97,0.07147604046039684,0.09374193571110634,0.1887349979809347,0.00783116422892976,0.8254925613188581,2487
AAPL,0.98,0.07356343364708218,0.09591591148443865,0.19258926020667286,0.006535549724163218,0.8254925613188581,2487
AAPL,0.99,0.07181702733420947,0.09760354767145261,0.19188630549970195,0.005090679794869129,0.8323281061519904,2487
AAPL,1.0,0.07497175975728135,0.09512113345354506,0.2003734554470851,0.015373228905275479,0.7788500201045436,2487
AAPL,1.01,0.06752864159414909,0.09935450678178369,0.18582473600376959,0.0026813178907926036,0.8403699236027342,2487
AAPL,1.02,0.06856109451733121,0.09968602238872673,0.1889273091521601,0.0018397098700676279,0.8403699236027342,2487
AAPL,1.03,0.068235631431777,0.09984822752789851,0.18859295628018832,0.0012941668315463485,0.8367511057498995,2487
AAPL,1.04,0.0687255313044032,0.0999299742809566,0.1885400084261856,0.0009651074150837561,0.8375552874949739,2487
AAPL,1.05,0.06816273178283361,0.09996271284193264,0.18780119747626559,0.0007064938193149954,0.839967832730197,2487
AAPL,1.06,0.06703428181783905,0.09997428860363584,0.18662872607629233,0.0006186418412143782,0.8387615601125854,2487
AAPL,1.07,0.06554001732575676,0.0999807327414313,0.18292969569383197,0.0004889826687620379,0.8383594692400482,2487
AAPL,1.08,0.06398438003931209,0.0999897626812594,0.1782990823020417,0.0003315643550213356,0.8347406513872135,2487
AAPL,1.09,0.06304227726662437,0.09999467251597448,0.17642942929041192,0.00024029724166039714,0.8371531966224367,2487
IBM,0.01,0.43749038186965955,0.052148321887493784,0.3291207971267078,0.03833914601155335,0.10816244471250502,2487
IBM,0.02,0.3468072413469715,0.05364358069101037,0.3264925727218119,0.038653776014766175,0.14394853236831523,2487
IBM,0.03,0.26645174005178784,0.054480462699289044,0.31576299969046046,0.03845603772377591,0.20587052673904302,2487
IBM,0.04,0.20721055038721312,0.05490617014469463,0.29513363135378073,0.038315021456440355,0.24648170486529955,2487
IBM,0.05,0.1670605255662657,0.05441352102919253,0.27512141561480313,0.03768707389798901,0.27221552070767996,2487
IBM,0.060000000000000005,0.1449351985516002,0.05394213337276989,0.262122029443724,0.03709822985023933,0.2858866103739445,2487
IBM,0.06999999999999999,0.13087746665006533,0.053208224046199126,0.2550767566444914,0.03641297061560772,0.2874949738640933,2487
IBM,0.08,0.12138779084693586,0.05236889255819966,0.24694814122922076,0.03561762782154467,0.2850824286288701,2487
IBM,0.09,0.11473385344522588,0.051569508870561435,0.24104152116270425,0.03476982009232572,0.2798552472858866,2487
IBM,0.09999999999999999,0.11054507687930033,0.05076424954151953,0.23603956549564423,0.033873034779235735,0.26658624849215923,2487
IBM,0.11,0.10728608708431427,0.04986117343865202,0.2318326445779423,0.0328609280896584,0.2609569762766385,2487
IBM,0.12,0.10389350965599242,0.049005530827681026,0.22800445663944474,0.03182064837878649,0.24929634097305992,2487
IBM,0.13,0.10019592747065151,0.04822465547255212,0.22411769513894506,0.030792526355738432,0.243264977885002,2487
IBM,0.14,0.09911596905063641,0.04750485033809462,0.22387876960861602,0.029779358150256872,0.24085243264977885,2487
IBM,0.15000000000000002,0.09660739943880997,0.046839742195667625,0.22091957715446608,0.02878062761771295,0.23482106956172094,2487
IBM,0.16,0.09509103887317881,0.04625596927512676,0.21930350854132927,0.02783046429609396,0.2259750703659027,2487
IBM,0.17,0.09452829845755943,0.04573765443995011,0.21778368822818117,0.026906214408946347,0.2243667068757539,2487
IBM,0.18000000000000002,0.09166057079621101,0.04526316743529929,0.21332293325117907,0.026001541740177245,0.22074788902291917,2487
IBM,0.19,0.0897596233168499,0.04484799780157728,0.21091935626348698,0.025126148744593468,0.21511861680739847,2487
IBM,0.2,0.08718123117735531,0.044478953420177214,0.20805130004825106,0.02424996961749614,0.20989143546441497,2487
IBM,0.21000000000000002,0.08687595913086403,0.04413906598159836,0.20796390923542132,0.023367927261133733,0.20426216324889426,2487
IBM,0.22,0.08393467881767018,0.04385529627040612,0.20461338621020972,0.022538800897508465,0.19662243667068757,2487
IBM,0.23,0.08206784782247607,0.043622955260174893,0.2016266950690773,0.021745829446131702,0.19179734620024125,2487
IBM,0.24000000000000002,0.08079683363172395,0.04342321849503036,0.2002623832368983,0.020975099632274917,0.1889827100924809,2487
IBM,0.25,0.0783500272041672,0.04326685067750626,0.19707301366282254,0.020239679745524614,0.18657016485725775,2487
IBM,0.26,0.0766483412521295,0.0431521301121048,0.19445374744244392,0.01954212989404446,0.18375552874949738,2487
IBM,0.27,0.07473440316539404,0.04307446570726802,0.1922844135358183,0.018877008385499296,0.18174507438681142,2487
IBM,0.28,0.0728333305210356,0.043030225459441955,0.1893958896875031,0.01824179579101956,0.17893043827905106,2487
IBM,0.29000000000000004,0.07080632041383918,0.04301703035902197,0.1858496273965289,0.017633626477660595,0.17772416566143948,2487
IBM,0.3,0.06986076441033713,0.043033433887306564,0.1842835830965411,0.017054568355414676,0.1753116204262163,2487
IBM,0.31,0.06882422243073462,0.043080406650750795,0.18267313939226548,0.016509872623526326,0.17410534780860473,2487
IBM,0.32,0.0681096756441207,0.04315043231564966,0.1826721701359045,0.01599262588324257,0.17490952955367914,2487
IBM,0.33,0.06683635135008349,0.04324661865743946,0.18122427223408677,0.01550557352489484,0.17490952955367914,2487
IBM,0.34,0.06610069757446196,0.04337173271449734,0.17988704931420832,0.015034547274333633,0.17249698431845598,2487
IBM,0.35000000000000003,0.06571553284371111,0.04349943990711197,0.17944043453793496,0.014564145026197073,0.17410534780860473,2487
IBM,0.36000000000000004,0.06533915417968877,0.04367182272085116,0.17883208690742408,0.014153894592562938,0.17249698431845598,2487
IBM,0.37,0.06509349079112078,0.04387643651985425,0.1784106233239613,0.013777290847106076,0.17490952955367914,2487
IBM,0.38,0.0646881973533423,0.044083180963128216,0.1775741980597713,0.013416778266368312,0.17611580217129072,2487
IBM,0.39,0.06424221331122404,0.044298186542969145,0.17705234980303813,0.013084234297854032,0.17812625653397668,2487
IBM,0.4,0.06347551124208647,0.04450719550503708,0.1753754738636877,0.01273546155917216,0.18174507438681142,2487
IBM,0.41000000000000003,0.06292019395706641,0.04477188882998347,0.1739515034288476,0.012470749393458519,0.18657016485725775,2487
IBM,0.42000000000000004,0.06197118721772552,0.0450207738559545,0.17270507185029077,0.01218955854403191,0.1889827100924809,2487
IBM,0.43,0.061051836711290955,0.045267432706259506,0.17100513846373677,0.011908220021674434,0.19380780056292723,2487
IBM,0.44,0.06034170923042909,0.045513127288421405,0.1700197475086171,0.011647165048305251,0.19702452754322478,2487
IBM,0.45,0.05962982970212829,0.04568160813073978,0.16958635801411773,0.011362259934361746,0.20225170888620828,2487
IBM,0.46,0.05874646774572435,0.04579274479557409,0.16776781439771055,0.011089070527035115,0.20466425412143144,2487
IBM,0.47000000000000003,0.05758316274100285,0.04577056081942202,0.16526405149814744,0.010737146787542904,0.20386007237635706,2487
IBM,0.48000000000000004,0.057385113703688574,0.0455772654228415,0.16460319909468307,0.010535824252725562,0.19863289103337353,2487
IBM,0.49,0.05607759952273655,0.04530719214097081,0.16256332094263778,0.010351829546808291,0.1885806192199437,2487
IBM,0.5,0.05582004136832897,0.04470213151418134,0.16272695455532904,0.01015373659267891,0.17370325693606756,2487
IBM,0.51,0.055371499278062335,0.043768144694728665,0.16229549857930314,0.010073992295189665,0.14997989545637314,2487
IBM,0.52,0.05465746486240973,0.04263532332374928,0.16154840790550817,0.01012104061927285,0.12505026135906716,2487
IBM,0.53,0.05450274957652397,0.04107804076828533,0.16054412100552093,0.010108240158465231,0.09449135504624046,2487
IBM,0.54,0.05456219836376794,0.039589423966182265,0.16114500093955347,0.009856995285673952,0.07438681141938078,2487
IBM,0.55,0.0541446269153709,0.03874475284944554,0.16052625096069037,0.00948035302085022,0.06192199437072778,2487
IBM,0.56,0.05402104839154641,0.03828789937879659,0.16008755849180742,0.009285553844437874,0.057096903900281465,2487
IBM,0.5700000000000001,0.05357845337675545,0.03845121321847167,0.1592319765489498,0.00910903308075507,0.057096903900281465,2487
IBM,0.5800000000000001,0.05318697419142121,0.038844945498749284,0.1578882084240492,0.009063047774708628,0.058303176517893046,2487
IBM,0.59,0.053388285965857006,0.03939361735403325,0.1584809976467347,0.009003242841273554,0.058705267390430235,2487
IBM,0.6,0.05336295862485121,0.040073496054929804,0.158619101776746,0.008933021058609327,0.06875753920386007,2487
IBM,0.61,0.05345498279325462,0.040800295225218754,0.15836769276531507,0.008929050099425281,0.0792119018898271,2487
IBM,0.62,0.05334495614397687,0.04163957262066986,0.15815365529519365,0.008928732471304622,0.09087253719340571,2487
IBM,0.63,0.05345109489463633,0.042494902302256776,0.15860907486459574,0.0089598766438997,0.10414153598713309,2487
IBM,0.64,0.05349942219673595,0.04338641952525618,0.15946778070314224,0.009000229489661695,0.1158021712907117,2487
IBM,0.65,0.05319589125343045,0.04431045897313876,0.15931655259628438,0.009040465949607446,0.14153598713309207,2487
IBM,0.66,0.05367559971319359,0.04527562286624144,0.1603945098849386,0.009099809283483263,0.16686771210293527,2487
IBM,0.67,0.05488542616402297,0.04628032883813972,0.16188448086039328,0.00919156887026578,0.19782870928829915,2487
IBM,0.68,0.054650695376584325,0.04733607313504497,0.1625118189243833,0.009306962906300877,0.22718134298351428,2487
IBM,0.6900000000000001,0.05466671786068392,0.04843763007277045,0.16340575806898072,0.009429680635996732,0.26497788500201047,2487
IBM,0.7000000000000001,0.05423361847830174,0.049591372318747856,0.1626666850136303,0.009568576824159103,0.3047848813831926,2487
IBM,0.7100000000000001,0.05407628225663195,0.050795612010286956,0.16263352241248621,0.009707573394291404,0.35826296743063935,2487
IBM,0.72,0.0541037735693832,0.05208854355540716,0.1626674915264116,0.009874007672097413,0.41053478086047446,2487
IBM,0.73,0.05493911294481768,0.05342248131898619,0.16373166660080163,0.010007812148098061,0.4684358665058303,2487
IBM,0.74,0.05410296718927417,0.05481765706608543,0.16266685584273838,0.010137763861522448,0.523924406915963,2487
IBM,0.75,0.054416701710284295,0.05625453023713,0.16338201817307127,0.010226853868887166,0.5782066747084841,2487
IBM,0.76,0.054817264332144414,0.05776214193985798,0.16372164621701354,0.01033982577270421,0.6308805790108565,2487
IBM,0.77,0.05590274837838701,0.05940741172201226,0.16481475243059446,0.01046557310571853,0.6747084841174106,2487
IBM,0.78,0.055676325388511215,0.06098271874606676,0.16473014494106109,0.010487183292932358,0.7157217531162042,2487
IBM,0.79,0.057118488912217304,0.062406743131121364,0.16718684778642287,0.010467805052115106,0.7511057498994773,2487
IBM,0.8,0.05712135190626626,0.06337539230919491,0.16765110962824403,0.01047802837974981,0.7631684760755931,2487
IBM,0.81,0.057066703136566484,0.06355707209499624,0.16820223211069033,0.01067956628943246,0.7595496582227583,2487
IBM,0.8200000000000001,0.05877572206616512,0.06277405548897802,0.17029799599772527,0.011058749484059325,0.7265782066747085,2487
IBM,0.8300000000000001,0.059150675531714214,0.0616061935776204,0.17100438360089315,0.010970146415993807,0.708886208283072,2487
IBM,0.8400000000000001,0.05955796893240067,0.06171882745611116,0.17168928053206928,0.010949615282413299,0.7112987535182951,2487
IBM,0.85,0.05996401233194133,0.06340054492630555,0.1708432122559623,0.01101601369454554,0.7498994772818657,2487
IBM,0.86,0.059535239377184676,0.0658508812889971,0.17057930743384825,0.010985987889556948,0.7848813831926015,2487
IBM,0.87,0.060382605684482206,0.06856172919020322,0.17206939378590866,0.01087185753034072,0.7993566546039405,2487
IBM,0.88,0.0607153451635184,0.07144104164721571,0.17268258990865984,0.010724186370408688,0.8122235625251307,2487
IBM,0.89,0.05894200723271666,0.07437811088673141,0.1689321867104857,0.010563753900370948,0.8190591073582629,2487
IBM,0.9,0.06023567454358012,0.07734588679577699,0.1693450186055844,0.010338129985542416,0.8222758343385606,2487
IBM,0.91,0.061550053299857306,0.08024039707211804,0.17093965731194677,0.009994128320739119,0.8226779252110977,2487
IBM,0.92,0.06084232089068773,0.08296695928026715,0.1704337227645404,0.009595575026173784,0.82951347004423,2487
IBM,0.93,0.06117849253975076,0.0852564711437385,0.17191811659309544,0.009230289238860013,0.8319260152794532,2487
IBM,0.9400000000000001,0.0617354443615795,0.08714223705322123,0.17437663084204666,0.008921137208533957,0.8311218335343787,2487
IBM,0.9500000000000001,0.058760375899979116,0.08871003912735269,0.17028947628232344,0.008572590659874499,0.841978287092883,2487
IBM,0.9600000000000001,0.05721085028611336,0.09097675948624655,0.16573173383753187,0.008011317222701465,0.8431845597104946,2487
IBM,0.97,0.05751753320042338,0.0937577532252258,0.1649716850587351,0.007217826198610438,0.843988741455569,2487
IBM,0.98,0.057867502004729066,0.09627970439686753,0.16400165923541718,0.005916251450367441,0.8403699236027342,2487
IBM,0.99,0.05564606999487278,0.0980546488369477,0.15836886579194576,0.004531855411488937,0.8451950140731805,2487
IBM,1.0,0.05597098431934716,0.09397595590511457,0.16794785073653803,0.01668875837145685,0.7905106554081223,2487
IBM,1.01,0.056788847045830294,0.0995699612336561,0.16397824149286935,0.0024879866107774314,0.8476075593084037,2487
IBM,1.02,0.05628906107182437,0.09979589115246906,0.1623965999810722,0.0018964425535082947,0.8468033775633294,2487
IBM,1.03,0.058881883673584115,0.09988935948757388,0.16683290773664644,0.0014314797001212815,0.8403699236027342,2487
IBM,1.04,0.05536191253085541,0.09992702978417914,0.15959544290272382,0.001147438250084061,0.8476075593084037,2487
IBM,1.05,0.05524163520697959,0.09995125222215158,0.16124386516828687,0.000877539226827292,0.8500201045436269,2487
IBM,1.06,0.05363579139354684,0.09997142639700302,0.15968640979712295,0.0006389027063097328,0.8512263771612384,2487
IBM,1.07,0.05112533878035741,0.09998527439809918,0.15550660638536656,0.00046063610985611585,0.8556493767591475,2487
IBM,1.08,0.05180206513526214,0.09998963609749534,0.15721913166309576,0.0003391775976911386,0.8528347406513872,2487
IBM,1.09,0.050177891860473806,0.09999433623149427,0.15471610234599575,0.00020643505412026278,0.8584640128669079,2487
